ID;Year;Month;Country;Country Code;Agency;Organisation;Cluster;Item;Quantity;Province / Branch
KIUNICEF;2016;Oct;Kiribati;KI;UNICEF;UN Agency;HEALTH;Basic Unit IEHK ;0;
KIUNICEF;2016;Oct;Kiribati;KI;UNICEF;UN Agency;ETC;Emergency Telecom kits;0;
KIUNICEF;2016;Oct;Kiribati;KI;UNICEF;UN Agency;ETC;VHF Handsets and Programming Kit;0;
KIUNICEF;2016;Oct;Kiribati;KI;UNICEF;UN Agency;ETC;Satellite Phones;0;
KIUNICEF;2016;Oct;Kiribati;KI;UNICEF;UN Agency;OTHERS;Agriculture Tool Kits Standards (To be defined);0;
KIUNICEF;2016;Oct;Kiribati;KI;UNICEF;UN Agency;OTHERS;Generators;0;
KIUNICEF;2016;Oct;Kiribati;KI;UNICEF;UN Agency;OTHERS;School bags;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;SHELTER;Tarpaulins Standard  (6x4 meter - non branded);0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;SHELTER;Tarpaulins- other;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;SHELTER;Plastic sheeting rolls;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;SHELTER;Blankets Standard (to be defined);0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;SHELTER;Blankets - other;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;SHELTER;Chainsaw;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;SHELTER;Shelter Tool Kit Standards (IFRC type);0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;SHELTER;Shelter Kits -other;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;SHELTER;Lamp/Torch;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;SHELTER;Solar lanterns;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;SHELTER;Ropes;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;SHELTER;Kitchen sets - Standard (IFRC -Type A);0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;SHELTER;Kitchen sets - other;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;SHELTER;Tent - standard 16m2 (To be defined);0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;SHELTER;Tents - other;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;SHELTER;Storage Tents;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;SHELTER;Sleeping Mats;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;WATSAN;Water Bladder 5000L=>10000L;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;WATSAN;Water bladder 1500L => 4000L;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;WATSAN;Tap Stand;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;WATSAN;Water Purification Tablets 33mg;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;WATSAN;Water Purification Tablets 67mg;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;WATSAN;Jerry cans Standards (10L);0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;WATSAN;Jerry Cans - other;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;WATSAN;Hygiene kits Standards (To be defined);0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;WATSAN;Hygiene kits - Local/Other ;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;WATSAN;Oxfam type Bucket;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;WATSAN;Bucket - other;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;WATSAN;Soaps;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;WATSAN;Water Treatment Plants;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;WATSAN;Desalination Unit;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;HEALTH;Mosquito Nets Standards (To be defined);0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;HEALTH;Mosquito Nets - other;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;HEALTH;Basic Unit IEHK ;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;ETC;Emergency Telecom kits;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;ETC;VHF Handsets and Programming Kit;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;ETC;Satellite Phones;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;OTHERS;Agriculture Tool Kits Standards (To be defined);0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;OTHERS;Generators;0;
KIWORLD VISION;2016;Oct;Kiribati;KI;WORLD VISION;INGO;OTHERS;School bags;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;SHELTER;Tarpaulins Standard  (6x4 meter - non branded);0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;SHELTER;Tarpaulins- other;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;SHELTER;Plastic sheeting rolls;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;SHELTER;Blankets Standard (to be defined);0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;SHELTER;Blankets - other;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;SHELTER;Chainsaw;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;SHELTER;Shelter Tool Kit Standards (IFRC type);0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;SHELTER;Shelter Kits -other;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;SHELTER;Lamp/Torch;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;SHELTER;Solar lanterns;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;SHELTER;Ropes;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;SHELTER;Kitchen sets - Standard (IFRC -Type A);0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;SHELTER;Kitchen sets - other;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;SHELTER;Tent - standard 16m2 (To be defined);0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;SHELTER;Tents - other;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;SHELTER;Storage Tents;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;SHELTER;Sleeping Mats;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;WATSAN;Water Bladder 5000L=>10000L;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;WATSAN;Water bladder 1500L => 4000L;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;WATSAN;Tap Stand;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;WATSAN;Water Purification Tablets 33mg;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;WATSAN;Water Purification Tablets 67mg;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;WATSAN;Jerry cans Standards (10L);0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;WATSAN;Jerry Cans - other;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;WATSAN;Hygiene kits Standards (To be defined);0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;WATSAN;Hygiene kits - Local/Other ;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;WATSAN;Oxfam type Bucket;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;WATSAN;Bucket - other;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;WATSAN;Soaps;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;WATSAN;Water Treatment Plants;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;WATSAN;Desalination Unit;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;HEALTH;Mosquito Nets Standards (To be defined);0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;HEALTH;Mosquito Nets - other;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;HEALTH;Basic Unit IEHK ;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;ETC;Emergency Telecom kits;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;ETC;VHF Handsets and Programming Kit;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;ETC;Satellite Phones;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;OTHERS;Agriculture Tool Kits Standards (To be defined);0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;OTHERS;Generators;0;
PWCARITAS;2016;Oct;Palau;PW;CARITAS;INGO;OTHERS;School bags;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;SHELTER;Tarpaulins Standard  (6x4 meter - non branded);0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;SHELTER;Tarpaulins- other;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;SHELTER;Plastic sheeting rolls;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;SHELTER;Blankets Standard (to be defined);0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;SHELTER;Blankets - other;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;SHELTER;Chainsaw;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;SHELTER;Shelter Tool Kit Standards (IFRC type);0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;SHELTER;Shelter Kits -other;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;SHELTER;Lamp/Torch;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;SHELTER;Solar lanterns;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;SHELTER;Ropes;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;SHELTER;Kitchen sets - Standard (IFRC -Type A);0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;SHELTER;Kitchen sets - other;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;SHELTER;Tent - standard 16m2 (To be defined);0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;SHELTER;Tents - other;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;SHELTER;Storage Tents;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;SHELTER;Sleeping Mats;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;WATSAN;Water Bladder 5000L=>10000L;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;WATSAN;Water bladder 1500L => 4000L;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;WATSAN;Tap Stand;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;WATSAN;Water Purification Tablets 33mg;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;WATSAN;Water Purification Tablets 67mg;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;WATSAN;Jerry cans Standards (10L);0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;WATSAN;Jerry Cans - other;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;WATSAN;Hygiene kits Standards (To be defined);0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;WATSAN;Hygiene kits - Local/Other ;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;WATSAN;Oxfam type Bucket;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;WATSAN;Bucket - other;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;WATSAN;Soaps;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;WATSAN;Water Treatment Plants;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;WATSAN;Desalination Unit;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;HEALTH;Mosquito Nets Standards (To be defined);0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;HEALTH;Mosquito Nets - other;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;HEALTH;Basic Unit IEHK ;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;ETC;Emergency Telecom kits;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;ETC;VHF Handsets and Programming Kit;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;ETC;Satellite Phones;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;OTHERS;Agriculture Tool Kits Standards (To be defined);0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;OTHERS;Generators;0;
PWADRA;2016;Oct;Palau;PW;ADRA;INGO;OTHERS;School bags;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;SHELTER;Tarpaulins Standard  (6x4 meter - non branded);0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;SHELTER;Tarpaulins- other;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;SHELTER;Plastic sheeting rolls;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;SHELTER;Blankets Standard (to be defined);0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;SHELTER;Blankets - other;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;SHELTER;Chainsaw;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;SHELTER;Shelter Tool Kit Standards (IFRC type);0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;SHELTER;Shelter Kits -other;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;SHELTER;Lamp/Torch;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;SHELTER;Solar lanterns;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;SHELTER;Ropes;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;SHELTER;Kitchen sets - Standard (IFRC -Type A);0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;SHELTER;Kitchen sets - other;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;SHELTER;Tent - standard 16m2 (To be defined);0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;SHELTER;Tents - other;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;SHELTER;Storage Tents;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;SHELTER;Sleeping Mats;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;WATSAN;Water Bladder 5000L=>10000L;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;WATSAN;Water bladder 1500L => 4000L;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;WATSAN;Tap Stand;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;WATSAN;Water Purification Tablets 33mg;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;WATSAN;Water Purification Tablets 67mg;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;WATSAN;Jerry cans Standards (10L);0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;WATSAN;Jerry Cans - other;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;WATSAN;Hygiene kits Standards (To be defined);0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;WATSAN;Hygiene kits - Local/Other ;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;WATSAN;Oxfam type Bucket;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;WATSAN;Bucket - other;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;WATSAN;Soaps;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;WATSAN;Water Treatment Plants;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;WATSAN;Desalination Unit;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;HEALTH;Mosquito Nets Standards (To be defined);0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;HEALTH;Mosquito Nets - other;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;HEALTH;Basic Unit IEHK ;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;ETC;Emergency Telecom kits;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;ETC;VHF Handsets and Programming Kit;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;ETC;Satellite Phones;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;OTHERS;Agriculture Tool Kits Standards (To be defined);0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;OTHERS;Generators;0;
PWCARE International;2016;Oct;Palau;PW;CARE International;INGO;OTHERS;School bags;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;SHELTER;Tarpaulins Standard  (6x4 meter - non branded);0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;SHELTER;Tarpaulins- other;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;SHELTER;Plastic sheeting rolls;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;SHELTER;Blankets Standard (to be defined);0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;SHELTER;Blankets - other;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;SHELTER;Chainsaw;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;SHELTER;Shelter Tool Kit Standards (IFRC type);0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;SHELTER;Shelter Kits -other;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;SHELTER;Lamp/Torch;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;SHELTER;Solar lanterns;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;SHELTER;Ropes;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;SHELTER;Kitchen sets - Standard (IFRC -Type A);0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;SHELTER;Kitchen sets - other;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;SHELTER;Tent - standard 16m2 (To be defined);0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;SHELTER;Tents - other;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;SHELTER;Storage Tents;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;SHELTER;Sleeping Mats;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;WATSAN;Water Bladder 5000L=>10000L;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;WATSAN;Water bladder 1500L => 4000L;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;WATSAN;Tap Stand;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;WATSAN;Water Purification Tablets 33mg;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;WATSAN;Water Purification Tablets 67mg;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;WATSAN;Jerry cans Standards (10L);0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;WATSAN;Jerry Cans - other;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;WATSAN;Hygiene kits Standards (To be defined);0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;WATSAN;Hygiene kits - Local/Other ;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;WATSAN;Oxfam type Bucket;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;WATSAN;Bucket - other;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;WATSAN;Soaps;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;WATSAN;Water Treatment Plants;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;WATSAN;Desalination Unit;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;HEALTH;Mosquito Nets Standards (To be defined);0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;HEALTH;Mosquito Nets - other;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;HEALTH;Basic Unit IEHK ;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;ETC;Emergency Telecom kits;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;ETC;VHF Handsets and Programming Kit;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;ETC;Satellite Phones;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;OTHERS;Agriculture Tool Kits Standards (To be defined);0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;OTHERS;Generators;0;
PWFAO;2016;Oct;Palau;PW;FAO;Government Agency;OTHERS;School bags;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;SHELTER;Tarpaulins Standard  (6x4 meter - non branded);0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;SHELTER;Tarpaulins- other;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;SHELTER;Plastic sheeting rolls;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;SHELTER;Blankets Standard (to be defined);0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;SHELTER;Blankets - other;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;SHELTER;Chainsaw;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;SHELTER;Shelter Tool Kit Standards (IFRC type);0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;SHELTER;Shelter Kits -other;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;SHELTER;Lamp/Torch;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;SHELTER;Solar lanterns;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;SHELTER;Ropes;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;SHELTER;Kitchen sets - Standard (IFRC -Type A);0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;SHELTER;Kitchen sets - other;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;SHELTER;Tent - standard 16m2 (To be defined);0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;SHELTER;Tents - other;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;SHELTER;Storage Tents;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;SHELTER;Sleeping Mats;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;WATSAN;Water Bladder 5000L=>10000L;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;WATSAN;Water bladder 1500L => 4000L;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;WATSAN;Tap Stand;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;WATSAN;Water Purification Tablets 33mg;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;WATSAN;Water Purification Tablets 67mg;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;WATSAN;Jerry cans Standards (10L);0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;WATSAN;Jerry Cans - other;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;WATSAN;Hygiene kits Standards (To be defined);0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;WATSAN;Hygiene kits - Local/Other ;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;WATSAN;Oxfam type Bucket;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;WATSAN;Bucket - other;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;WATSAN;Soaps;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;WATSAN;Water Treatment Plants;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;WATSAN;Desalination Unit;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;HEALTH;Mosquito Nets Standards (To be defined);0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;HEALTH;Mosquito Nets - other;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;HEALTH;Basic Unit IEHK ;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;ETC;Emergency Telecom kits;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;ETC;VHF Handsets and Programming Kit;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;ETC;Satellite Phones;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;OTHERS;Agriculture Tool Kits Standards (To be defined);0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;OTHERS;Generators;0;
PWDFAT;2016;Oct;Palau;PW;DFAT;Government Agency;OTHERS;School bags;0;
PWPalau Red Cross;2016;Oct;Palau;PW;Palau Red Cross;RCRC;SHELTER;Tarpaulins Standard  (6x4 meter - non branded);300;
PWPalau Red Cross;2016;Oct;Palau;PW;Palau Red Cross;RCRC;SHELTER;Tarpaulins- other;24;
PWPalau Red Cross;2016;Oct;Palau;PW;Palau Red Cross;RCRC;SHELTER;Plastic sheeting rolls;0;
PWPalau Red Cross;2016;Oct;Palau;PW;Palau Red Cross;RCRC;SHELTER;Blankets Standard (to be defined);500;
PWPalau Red Cross;2016;Oct;Palau;PW;Palau Red Cross;RCRC;SHELTER;Blankets - other;0;
PWPalau Red Cross;2016;Oct;Palau;PW;Palau Red Cross;RCRC;SHELTER;Chainsaw;3;
PWPalau Red Cross;2016;Oct;Palau;PW;Palau Red Cross;RCRC;SHELTER;Shelter Tool Kit Standards (IFRC type);50;
PWPalau Red Cross;2016;Oct;Palau;PW;Palau Red Cross;RCRC;SHELTER;Shelter Kits -other;0;
PWPalau Red Cross;2016;Oct;Palau;PW;Palau Red Cross;RCRC;SHELTER;Lamp/Torch;150;
PWPalau Red Cross;2016;Oct;Palau;PW;Palau Red Cross;RCRC;SHELTER;Solar lanterns;0;
PWPalau Red Cross;2016;Oct;Palau;PW;Palau Red Cross;RCRC;SHELTER;Ropes;7;
PWPalau Red Cross;2016;Oct;Palau;PW;Palau Red Cross;RCRC;SHELTER;Kitchen sets - Standard (IFRC -Type A);100;
PWPalau Red Cross;2016;Oct;Palau;PW;Palau Red Cross;RCRC;SHELTER;Kitchen sets - other;0;
PWPalau Red Cross;2016;Oct;Palau;PW;Palau Red Cross;RCRC;SHELTER;Tent - standard 16m2 (To be defined);0;
PWPalau Red Cross;2016;Oct;Palau;PW;Palau Red Cross;RCRC;SHELTER;Tents - other;0;
PWPalau Red Cross;2016;Oct;Palau;PW;Palau Red Cross;RCRC;SHELTER;Storage Tents;0;
PWPalau Red Cross;2016;Oct;Palau;PW;Palau Red Cross;RCRC;SHELTER;Sleeping Mats;0;
